Día;Calle;Verdulería;Carnicería;Frutería;Pescadería;Huevería;Abarrotes;Florería;Ropa;Mascotería;Bazar
5;Calle 5610;15058;26170;20321;11931;5186;31323;3952;11256;10640;5295
5;Calle 5611;21202;24112;18646;12235;4441;32573;3517;11542;10789;5432
5;Calle 5612;19066;22391;19367;12727;5092;29580;4102;8539;10670;5263
5;Calle 5613;21038;24201;22683;11027;5914;29858;3989;8271;11953;5071
5;Calle 5614;20850;23761;21830;11749;5951;30406;4015;8623;10587;4340
5;Calle 5615;20585;28590;17379;12069;4600;32428;3584;9830;10983;5288
5;Calle 5616;20516;25018;21208;10946;5459;29358;4273;9636;10897;5555
5;Calle 5617;18641;24767;16866;12817;5235;27217;4192;10092;11366;5354
5;Calle 5618;18505;19288;20208;11186;5055;30653;3872;9545;11665;5651
5;Calle 5619;20745;24142;21062;11298;5914;27829;4470;7701;11103;4854
5;Calle 5620;21992;22557;19478;9753;4782;26587;4227;8881;11847;5326
5;Calle 5621;20128;25766;18929;10515;5209;30295;3888;9779;11185;5278
5;Calle 5622;23817;22641;20806;13120;6577;30537;3906;9892;12287;4297
5;Calle 5623;19017;22088;20251;10911;4721;26822;4319;9547;11491;5032
5;Calle 5624;21062;28327;18841;10187;5489;26706;3823;9261;10696;4767
5;Calle 5625;21347;25952;20856;11660;5882;26800;3899;9172;12573;5793
5;Calle 5626;18161;22466;21295;11595;5567;30750;4482;8942;10223;5107
5;Calle 5627;21411;26429;18761;11702;4405;29635;4574;10423;10963;5300
5;Calle 5628;20575;20786;18008;11258;5164;30038;3523;8753;10162;5496
5;Calle 5629;19057;25588;19536;12654;4767;31117;3772;10123;10049;4916
5;Calle 5630;22438;26010;19299;11203;5081;29061;3995;9783;11842;5370
5;Calle 5631;19088;25996;21370;11675;5679;26913;4159;10632;10810;4819
5;Calle 5632;21860;24568;19698;11801;5040;30610;3719;9242;11186;4652
5;Calle 5633;20277;24121;17876;11559;4721;27264;3892;8710;11025;4798
5;Calle 5634;19242;24229;20252;10788;5177;30103;4398;8853;11900;5267
5;Calle 5635;20839;24402;21768;11287;4458;28951;4373;9602;10915;5382
5;Calle 5636;23082;26495;19284;9817;4093;32587;3946;7872;11348;4755
5;Calle 5637;22753;17602;20967;11419;6013;29983;3992;8986;10246;4661
5;Calle 5638;21304;22148;18643;10691;5096;29793;3744;9384;10767;5536
5;Calle 5639;18224;25955;18239;12147;5048;29443;3922;9726;10379;5038
5;Calle 5640;22208;21724;20254;10437;5176;29072;3702;8418;12034;5297
5;Calle 5641;19505;26131;18815;11506;5423;26196;4485;9396;10092;5562
5;Calle 5642;19381;23335;20084;11438;5154;29510;4080;8289;10660;4763
5;Calle 5643;22778;26382;17773;11290;5147;29972;4287;10578;11861;6284
5;Calle 5644;19864;24895;20125;12019;5185;29933;4555;10122;11594;4972
5;Calle 5645;17495;24762;19568;11355;5643;35033;4255;9715;12102;5079
5;Calle 5646;21666;26360;16294;11462;5426;29091;3733;10083;11799;5157
5;Calle 5647;20815;24667;19583;11413;5595;29373;3924;9803;10132;5349
5;Calle 5648;18855;25876;19671;11146;5267;30360;3870;9715;10435;5483
5;Calle 5649;19502;21802;19471;11767;5269;33170;3781;10191;11237;5280
5;Calle 5650;18606;25885;19041;11889;4732;28246;4015;9551;10397;5248
5;Calle 5651;21475;24174;20564;12653;5480;21578;4126;10236;10642;5534
5;Calle 5652;20679;23889;15905;11126;5524;28036;4093;9358;10962;5135
5;Calle 5653;23360;26038;21674;12340;5371;31867;4386;9834;13860;5075
5;Calle 5654;21228;23784;23717;13978;4621;28858;4339;9235;11529;5227
5;Calle 5655;21810;25547;20256;11528;5486;29034;4126;10305;11320;4833
5;Calle 5656;20994;25966;19068;12378;5421;29667;3784;10500;9557;5257
5;Calle 5657;20289;23796;19071;10857;5228;29728;4024;10082;11741;4641
5;Calle 5658;22612;25655;19856;11128;5458;29164;3936;9886;10662;6138
5;Calle 5659;19549;23461;20827;14680;6576;30642;4305;9262;11134;4883
5;Calle 5660;19195;24204;21455;10003;5285;29506;3871;9919;10742;4725
5;Calle 5661;21484;24233;20862;12871;4852;26728;4103;10883;10968;5226
5;Calle 5662;20461;20735;18999;10890;4789;27402;4340;9203;12168;4754
5;Calle 5663;23017;24310;20597;11071;5103;29195;3762;9133;11077;4849
5;Calle 5664;20782;21808;20039;11367;5505;29331;3751;9382;10389;5154
5;Calle 5665;20355;21973;18486;11879;5183;26626;3976;9805;11462;5035
5;Calle 5666;20178;23618;20050;12855;4997;32669;4052;9426;10693;4938
5;Calle 5667;19448;23724;19262;11848;5010;28600;4963;8346;10354;4976
5;Calle 5668;21652;24714;21063;10590;4039;30143;3705;9117;10375;4813
5;Calle 5669;18545;21453;19780;12161;6036;25510;3865;9576;11328;5437
5;Calle 5670;21282;23776;21810;11875;5766;29470;4011;9621;11881;4797
5;Calle 5671;20649;23618;19444;10655;5066;31406;3971;10953;13559;4920
5;Calle 5672;22298;23964;20284;11366;5495;28720;4047;9373;12487;4607
5;Calle 5673;20877;24394;21940;11601;5197;31425;3751;9316;11959;4880
5;Calle 5674;21243;25280;18159;10660;5727;29219;4308;9655;10624;4897
5;Calle 5675;21926;26617;19843;12741;5081;27332;3436;9333;11520;4741
5;Calle 5676;20187;26323;18506;13089;4784;31150;3750;10021;12510;5284
5;Calle 5677;20175;21357;10595;10204;5484;30998;4038;8855;10696;4994
5;Calle 5678;20103;24156;19264;11298;5035;30500;3574;10281;11590;4839
5;Calle 5679;24195;27933;22062;11228;5227;30952;3961;9495;11671;5251
5;Calle 5680;23502;23494;19628;11007;4710;29694;4096;9443;11642;4336
5;Calle 5681;20971;24299;21042;11581;5137;26735;4178;10094;11154;5176
5;Calle 5682;20169;24725;20504;11070;5651;27383;4102;10251;12713;5024
5;Calle 5683;21341;24511;21785;11063;4679;31081;3070;9227;9517;5135
5;Calle 5684;20768;22179;21271;10668;4371;26605;3282;10118;10560;4913
5;Calle 5685;21311;24109;20874;11904;5192;26592;4187;10125;10434;4751
5;Calle 5686;21005;25159;19341;12327;5207;27932;3717;9631;11176;5935
5;Calle 5687;20033;24694;21440;9841;4490;30525;3267;10114;10188;4713
5;Calle 5688;21665;34750;19898;10235;5580;28799;4249;9686;11178;4354
5;Calle 5689;20965;23825;19606;12907;5281;28633;4097;10463;11262;5273
5;Calle 5690;22106;22940;21018;10963;5661;28711;4028;9370;11633;4710
5;Calle 5691;21248;24364;20541;11342;5113;28570;3943;9323;10924;5237
5;Calle 5692;19947;23207;19509;8899;5667;29817;3953;9428;12388;4506
5;Calle 5693;21474;26242;18952;10992;5532;29221;4307;9718;10775;5465
5;Calle 5694;19762;24583;18048;16412;5023;26995;3916;10149;10609;5250
5;Calle 5695;20287;23230;20747;11727;4951;29139;4146;10062;11657;5528
5;Calle 5696;22241;26038;18191;10642;4969;28686;4054;9582;11473;4923
5;Calle 5697;19625;25327;18975;11387;5594;31525;3855;9183;10350;4779
5;Calle 5698;19606;24811;18876;9930;2751;28224;3833;9599;11407;5124
5;Calle 5699;21260;23695;19644;14370;4677;32057;4140;9116;11201;5601
5;Calle 5700;21869;22900;20260;11831;4854;29824;4212;11110;10805;5036
5;Calle 5701;24763;22762;20047;10656;4721;29717;4059;9224;11844;4576
5;Calle 5702;17145;24271;26812;11254;5080;27853;3380;10207;11556;5128
5;Calle 5703;21972;27168;19633;11268;5185;27739;3409;9950;8467;5314
5;Calle 5704;22060;23276;23327;12092;4775;29425;4349;8500;10897;5224
5;Calle 5705;19744;22807;19275;11742;5029;27470;4260;9310;12135;5301
5;Calle 5706;21350;21306;19251;10866;4862;27773;3096;9147;8146;4503
5;Calle 5707;24263;24993;16643;9605;5377;28720;4067;10394;11407;4961
5;Calle 5708;22541;19476;21102;10950;5544;30515;4129;9786;11752;5218
5;Calle 5709;21595;24177;20092;11178;5323;29013;4183;9141;10367;5387
5;Calle 5710;21115;25821;19414;11585;5191;28323;4302;9933;11160;5487
5;Calle 5711;17607;25349;18594;11732;5326;29926;3581;10220;10363;5455
5;Calle 5712;22791;26217;18830;10686;5491;28448;4149;7841;11400;5464
5;Calle 5713;20007;21953;21741;11317;5376;28529;3926;9716;11633;4923
5;Calle 5714;21577;23140;14584;11732;4658;30485;3652;10632;10238;5204
5;Calle 5715;20952;22268;18933;10583;5250;32000;3826;9151;11114;5042
5;Calle 5716;20285;24654;18689;12290;4802;31217;4439;9702;11682;4806
5;Calle 5717;21357;24722;21633;11782;5042;29694;3438;9879;11164;4743
5;Calle 5718;20571;23535;20874;11570;4741;29399;4232;9590;10127;4792
5;Calle 5719;21291;24960;18777;11210;5617;27435;3725;9958;11615;4347
5;Calle 5720;21574;23511;20154;11775;5647;30719;4602;9706;11350;4891
5;Calle 5721;20619;26228;20507;11737;5272;35333;4414;9451;10022;5148
5;Calle 5722;21947;23055;20977;12262;5037;29953;3767;9163;10984;5350
5;Calle 5723;20329;23647;19776;11673;4772;29670;3720;9916;10157;5180
5;Calle 5724;20609;23038;21281;11263;5462;29208;3581;10232;13045;5123
5;Calle 5725;22814;23440;19959;11353;4913;31765;3871;9819;11014;5130
5;Calle 5726;19526;24875;15562;11483;5275;30340;3851;9613;10999;5129
5;Calle 5727;21276;24794;22026;9079;5397;30418;4083;9922;13640;5930
5;Calle 5728;24859;21215;17692;10793;5960;27381;4503;8682;10194;5034
5;Calle 5729;22313;23908;20885;11564;5295;31437;4043;9148;11338;4442
5;Calle 5730;21719;23815;18142;10983;5563;29600;3816;9143;11150;5170
5;Calle 5731;20068;24813;19990;11141;4590;30887;3830;9585;10067;5113
5;Calle 5732;21190;26224;21040;11686;4394;28576;4060;10462;11681;4163
5;Calle 5733;21551;20844;22653;12049;5040;29633;3996;9740;11082;5844
5;Calle 5734;21112;24468;21115;13540;5095;27687;3298;9971;12132;4750
5;Calle 5735;20357;25639;20253;10767;4756;24351;4445;9027;9938;4920
5;Calle 5736;21724;21416;19946;11065;5360;30099;4029;10939;12443;7262
5;Calle 5737;20576;26608;18498;13642;4768;28764;3479;9640;11630;5027
5;Calle 5738;22623;22160;19663;12017;5022;32453;4688;9995;16457;4985
5;Calle 5739;21911;26784;22394;10522;5946;30928;4209;9641;12399;5168
5;Calle 5740;21803;22915;21242;11388;4963;30161;4120;9938;12086;4463
5;Calle 5741;19140;24603;19558;11227;4889;26681;3913;9231;11457;4389
5;Calle 5742;20491;24602;17008;12208;5753;30603;3913;9238;11469;4478
5;Calle 5743;21824;22134;20172;11395;5114;26883;3977;8299;12328;5566
5;Calle 5744;21892;24785;20491;11069;5046;28322;3765;10639;12509;4926
5;Calle 5745;20954;25525;20585;12999;5725;28910;3987;10213;10923;5953
5;Calle 5746;21341;22399;20054;12412;5274;29406;3811;8815;12000;5279
5;Calle 5747;21344;26215;18974;11952;5391;30014;3798;9640;10937;5056
5;Calle 5748;21138;25810;16892;11871;5479;26815;3837;9622;11786;5174
5;Calle 5749;21812;23906;20989;11991;5094;30473;4370;9274;10381;5398
5;Calle 5750;21261;25594;20496;12401;3958;26447;3802;8898;11721;5184
5;Calle 5751;20021;21692;18977;11446;5232;28436;3922;9264;12092;4855
5;Calle 5752;22056;24949;21314;11681;4911;35991;4096;9550;10767;5258
5;Calle 5753;19968;19858;19808;10048;5565;28535;3842;9209;10519;5021
5;Calle 5754;19810;25986;20604;11466;5182;25427;3728;9505;12426;5327
5;Calle 5755;22905;24347;19955;12135;4906;30430;4404;9376;11416;5421
5;Calle 5756;20383;27689;19239;10894;5495;28684;4109;9467;11113;5443
5;Calle 5757;20379;22602;20140;14093;5276;26925;3703;9344;10635;5296
5;Calle 5758;20389;25622;19997;11148;4633;25295;4133;10382;11151;5388
5;Calle 5759;20436;22938;19445;11879;5102;30888;3958;9334;11501;5880
5;Calle 5760;18908;24464;22918;12263;5137;30560;4203;9691;12084;5681
5;Calle 5761;19820;25631;17382;11326;4986;26796;3968;10402;11428;5297
5;Calle 5762;20612;25813;19630;11990;4535;28081;4295;10319;11611;5119
5;Calle 5763;21535;24084;21324;10987;5807;26200;3861;10253;11626;5479
5;Calle 5764;23449;21697;17891;10923;5021;25329;3914;9601;10984;5293
5;Calle 5765;20418;23491;20841;12597;4994;29271;4055;9913;11845;6401
5;Calle 5766;20907;26273;20001;12052;4715;28993;3942;10057;10439;5478
5;Calle 5767;20456;23424;20143;11553;6082;29764;3441;9814;11026;4479
5;Calle 5768;20392;23773;22055;11500;5027;28647;3956;10093;10898;4991
5;Calle 5769;18936;25639;21056;10305;5043;32580;4042;8892;8825;4540
5;Calle 5770;22577;22015;19216;11240;4827;30606;4569;11640;10593;5310
5;Calle 5771;17145;23313;19758;11536;4516;27610;4447;9402;11691;4955
5;Calle 5772;17181;23096;19952;11453;5250;23504;3945;9855;10298;4400
5;Calle 5773;19573;27788;20146;13030;5259;29863;4179;9487;11799;4885
5;Calle 5774;19960;27478;20602;10971;5080;28967;3777;10187;10654;4491
5;Calle 5775;21068;27294;19645;10009;5461;28177;3958;8798;8823;5579
5;Calle 5776;22672;25673;19668;12374;5388;31661;4076;9605;11106;5163
5;Calle 5777;22910;25460;19155;11466;5527;25804;3850;10250;11383;7115
5;Calle 5778;19333;23918;20331;12924;5012;28405;3901;9911;11655;5148
5;Calle 5779;21315;22687;19119;10947;4939;34606;4533;7992;11081;5694
5;Calle 5780;19502;24510;20838;11733;4729;30146;4061;9761;11530;5232
5;Calle 5781;21189;23292;20676;10648;4917;29849;4043;9764;11075;5049
5;Calle 5782;20251;27898;19510;12857;5079;28479;4387;9536;10867;6312
5;Calle 5783;18941;22605;19267;12570;4920;26127;4082;10101;12590;5557
5;Calle 5784;21764;22196;19990;11675;5164;27650;4026;9698;11452;5103
5;Calle 5785;22537;24966;19551;11596;4950;30815;3855;10983;11239;5342
5;Calle 5786;22203;23906;22732;10714;5162;29964;4217;10185;10580;4889
5;Calle 5787;20428;23661;18516;11136;5217;32937;3860;9404;10306;5121
5;Calle 5788;20679;26245;20595;11237;5636;29320;4209;9664;10704;5294
5;Calle 5789;22561;25031;19688;11486;5142;28720;4271;10363;11351;5573
5;Calle 5790;20443;23287;20042;12315;5048;26346;4146;10470;10288;4994
5;Calle 5791;19831;24978;20724;11314;5296;30749;3920;10008;11000;5535
5;Calle 5792;22200;23767;19680;12263;5413;30500;4124;7538;11722;5067
5;Calle 5793;20120;24394;19149;12284;4498;27812;4913;9123;11882;5283
5;Calle 5794;23566;28168;18970;11314;5669;33184;4599;9838;11303;5219
5;Calle 5795;20712;25318;17185;11738;4753;27990;4949;8395;12170;5286
5;Calle 5796;20205;24572;18535;11405;5337;29953;3675;9938;9125;5235
5;Calle 5797;20194;23002;19755;11577;5233;29374;4042;9165;11047;5275
5;Calle 5798;21142;26473;21357;12261;4980;30233;3799;9902;11662;4264
5;Calle 5799;19383;23918;24677;11118;5506;31275;3810;10332;11091;4637
5;Calle 5800;21497;26990;18789;10276;5590;28023;4058;8600;11793;5048
5;Calle 5801;20155;24477;16987;12619;4343;29327;4641;9238;10235;5377
5;Calle 5802;21417;24395;20077;11769;5155;30228;4325;9999;11320;5381
5;Calle 5803;19783;23254;21702;11780;5297;27434;4009;9643;11151;4974
5;Calle 5804;21395;23719;19225;10901;5151;26667;3982;9457;10919;5364
5;Calle 5805;19796;23067;20153;11103;4795;29055;4255;10564;11328;5523
5;Calle 5806;21296;24478;19117;10959;5194;27742;4066;9171;10368;5450
5;Calle 5807;19749;26393;21519;11974;5369;29980;3601;8599;11043;5244
5;Calle 5808;20176;23511;18408;11717;4877;27956;4111;9081;10158;4681
5;Calle 5809;21626;23380;19416;9994;5213;31531;4595;8841;10489;5223
5;Calle 5810;22972;24021;19882;10982;5368;30668;4215;9240;11374;5311
5;Calle 5811;19338;24819;21377;11753;4784;29554;4206;9616;12515;5672
5;Calle 5812;20145;25799;17929;11582;4838;27375;4019;8864;11075;5008
5;Calle 5813;19865;25199;21326;14101;5460;27853;4405;9174;12698;5381
5;Calle 5814;22496;25627;18469;11554;4711;27819;3983;8821;11664;4165
5;Calle 5815;20443;25719;15969;10733;4843;24086;4191;8863;10095;5103
5;Calle 5816;21636;25826;19793;14064;6190;29767;4069;9611;11158;5016
5;Calle 5817;19900;22016;21595;10604;4925;29426;4414;8636;12276;5021
5;Calle 5818;19460;26002;20769;11408;5150;29706;4401;9298;11929;5052
5;Calle 5819;19547;23849;20169;14158;6111;30511;4143;9172;11641;5310
5;Calle 5820;21097;22831;19669;11900;6409;28020;4258;10211;10433;5119
5;Calle 5821;21926;21403;19370;10996;5446;28041;4266;9026;13789;4830
5;Calle 5822;21585;23087;21743;11444;4651;34310;4710;9839;12066;5051
5;Calle 5823;26231;24472;19097;13010;5144;28712;3894;7347;11516;4533
5;Calle 5824;20514;24229;18085;12539;4372;29697;3639;7918;10303;5087
5;Calle 5825;19743;24759;21156;12197;5389;27107;4043;9074;11245;5715
5;Calle 5826;21103;25101;20613;11356;5165;27909;4112;8818;10729;5360
5;Calle 5827;22066;24825;20355;11067;5377;26939;4141;8063;11175;4238
5;Calle 5828;20914;26306;20901;11867;4833;28242;4058;9648;11851;5034
5;Calle 5829;22562;24261;19243;11781;5370;32920;4708;11191;11110;5351
5;Calle 5830;18582;22189;22503;12744;5027;30035;3905;9974;9586;5849
5;Calle 5831;21418;27038;22327;10869;5238;28995;4050;9506;10642;5590
5;Calle 5832;15942;25029;20955;11613;4574;26538;4329;9914;11015;5426
5;Calle 5833;17987;25117;20707;11502;5583;28877;4045;9699;11632;4783
5;Calle 5834;22259;24950;19808;11371;5431;23174;4113;7514;11265;5656
5;Calle 5835;20017;26193;20914;11386;5256;28679;3785;9466;11597;5567
5;Calle 5836;19221;25332;18509;12748;5113;28027;3560;11323;10881;5317
5;Calle 5837;21212;25454;20736;15315;4964;30042;4465;9889;11523;5316
5;Calle 5838;19698;21330;17692;11878;5086;23872;3938;10041;11396;5105
5;Calle 5839;20868;23968;19844;11011;5044;31744;4718;9569;11908;5233
5;Calle 5840;20310;23923;21315;12508;5126;34208;4232;9895;12281;5904
5;Calle 5841;21159;21100;19305;11433;4942;29576;4027;9905;11276;4925
5;Calle 5842;20384;25826;19043;11850;4826;30853;4224;8335;11967;5045
5;Calle 5843;20168;24477;19420;10500;5736;31340;3768;11007;11952;6257
5;Calle 5844;24319;27387;20815;11483;4629;29733;3774;10077;10850;5040
5;Calle 5845;19743;25441;18927;11060;4889;29337;4059;8234;11100;5084
5;Calle 5846;20361;25319;14447;11710;5124;28974;4081;9118;11217;5622
5;Calle 5847;20262;24949;21101;11953;5035;29255;3846;8875;10437;5683
5;Calle 5848;20006;22545;19228;11457;4973;32536;3625;8574;12572;4325
5;Calle 5849;19210;25678;17202;12338;4928;27907;3928;10730;11523;5202
5;Calle 5850;19432;24962;20445;12858;5270;28088;4053;11273;10764;5461
5;Calle 5851;22680;22760;19438;11383;3811;30252;4058;9465;10956;4908
5;Calle 5852;19886;24205;20205;11474;5174;30521;4113;9855;10007;5564
5;Calle 5853;21101;24405;21692;11988;4986;30125;3828;9739;11798;4830
5;Calle 5854;20807;22939;21294;10552;4951;30341;4623;9760;8931;5247
5;Calle 5855;15595;23707;21131;12552;4278;29053;3756;9239;10767;5153
5;Calle 5856;20685;28402;21345;11201;6515;28536;4134;9357;11866;5134
5;Calle 5857;20627;26218;20593;11451;5312;25324;4334;11043;10284;5366
5;Calle 5858;21565;24945;18711;11102;4700;27966;4025;8869;11021;5332
5;Calle 5859;20312;27140;18258;11106;5136;30997;4404;9365;11250;5151
5;Calle 5860;21964;25618;20065;10615;5388;30350;3902;8982;11615;5490
5;Calle 5861;21042;23967;18891;10444;5400;28315;2903;10539;10270;5063
5;Calle 5862;18036;24943;19608;13001;5055;29460;3874;9469;10693;5369
5;Calle 5863;20145;23325;20331;11111;5438;28849;5632;9281;11445;5061
5;Calle 5864;19650;24020;18988;10967;4877;28446;4479;8808;10551;5174
5;Calle 5865;16760;23215;17362;12090;4883;30349;3291;10031;11668;5152
5;Calle 5866;23497;22505;20471;11982;5144;29511;3992;8884;10562;5067
5;Calle 5867;19148;25371;12910;12073;5140;31438;3736;9869;12843;5117
5;Calle 5868;19942;23476;20048;12158;5276;25881;4250;10588;10487;5245
5;Calle 5869;21137;23229;20899;10406;5344;28491;4097;10129;11507;4613
5;Calle 5870;20151;21173;15537;12044;4931;31020;3238;9246;11620;5240
5;Calle 5871;21215;25091;19084;10596;4200;30069;4378;12919;8845;5069
5;Calle 5872;21661;22783;18505;12106;5282;27780;3873;9427;11627;5515
5;Calle 5873;19951;22966;21018;12379;4880;32174;3765;9888;10783;5587
5;Calle 5874;20076;26609;20806;12201;5896;26638;4127;9678;11042;5620
5;Calle 5875;20608;23689;18394;11493;5250;26917;4130;9506;10964;5547
5;Calle 5876;24660;24987;21015;11760;4704;30623;4229;8891;11588;5177
5;Calle 5877;25661;25484;18617;11938;5369;25581;4122;10825;10180;4798
5;Calle 5878;20602;22427;20523;10754;5292;26579;3573;8347;12274;5607
5;Calle 5879;22036;24668;19721;12180;5021;22618;4342;9406;6176;5153
5;Calle 5880;22806;25650;21510;12087;5180;31001;3762;8880;10024;4899
5;Calle 5881;18095;22414;20491;11142;4832;27797;3489;9159;11319;4835
5;Calle 5882;19369;25862;18468;11941;5272;28174;4079;9959;10617;4871
5;Calle 5883;21870;25539;19804;10335;5167;28540;3498;9736;9271;5101
5;Calle 5884;20327;23717;19150;13139;8188;29017;4212;9446;8293;5477
5;Calle 5885;24076;26490;20061;12265;3871;31630;3820;11023;10527;5152
5;Calle 5886;21808;23651;20259;13001;5192;26937;4055;10700;11887;4144
5;Calle 5887;22017;24515;20712;10590;3659;31330;4176;9532;10408;4971
5;Calle 5888;23502;24811;21165;13559;5139;27741;3970;11217;9905;5509
5;Calle 5889;20205;24634;20373;11276;5328;28352;4408;9614;11065;4854
5;Calle 5890;20704;24509;20169;11845;5000;29275;4422;10593;9795;4626
5;Calle 5891;23150;24324;21486;12039;4872;30527;3989;9214;15406;5048
5;Calle 5892;21235;22872;17673;10401;4631;26261;4346;10144;12459;4678
5;Calle 5893;21917;23010;19194;12380;5624;33334;4332;9082;10752;5175
5;Calle 5894;23704;24462;21676;11120;4715;27488;4193;11114;11108;4745
5;Calle 5895;22083;24859;20118;11811;5312;30571;3907;9277;10641;5251
5;Calle 5896;19680;24882;19320;10049;5209;27852;3936;9116;10192;5210
5;Calle 5897;23207;24459;20400;10935;5042;29487;3898;9740;13859;4721
5;Calle 5898;20461;26832;19817;13048;5798;27746;4029;9242;10959;4158
5;Calle 5899;19032;25026;20703;13874;5210;27455;4436;10056;10211;5796
5;Calle 5900;19569;33497;18960;11883;5185;31023;3795;9011;11162;5105
5;Calle 5901;20209;24198;22617;11314;4608;27400;3930;8756;10657;5640
5;Calle 5902;21680;23855;18874;11810;5146;33166;3752;9603;11071;4601
5;Calle 5903;19721;22640;21049;10852;5122;29866;4141;10639;11275;4457
